Step,AvgWaitingTime,AvgTimeLoss,Throughput
408,0.546875,37.30949293390331,1
409,0.609375,37.57610199726815,0
410,0.671875,37.84056414595044,0
411,0.734375,37.874615157824046,1
412,0.8,37.57147659712709,0
413,0.6875,38.25833093591186,1
414,0.7692307692307693,37.97220622608549,0
415,0.9076923076923077,38.10739330608046,1
416,1.0615384615384615,38.45755669956582,0
417,0.803030303030303,38.240399087657856,0
418,0.9552238805970149,38.03963707936814,0
419,0.9850746268656716,38.434234145910445,0
420,0.9850746268656716,38.84259845153666,0
421,1.0294117647058822,38.68332886326107,0
422,1.0735294117647058,39.12172768400502,0
423,1.0,38.998895557050716,0
424,1.0,38.904864151735744,0
425,1.1971830985915493,38.83247492189029,0
426,1.4507042253521127,39.32012905154643,0
427,1.704225352112676,39.824985058014626,0
428,2.0,39.7788458141094,0
429,2.375,40.2938794865538,0
430,2.5416666666666665,40.798507449676265,0
431,2.780821917808219,40.716881265435795,0
432,2.76056338028169,41.35770740251717,2
433,2.8194444444444446,40.16289337712702,1
434,2.9726027397260273,40.0767779430029,0
435,3.352112676056338,39.54957309517705,2
436,3.5342465753424657,38.91242032310818,0
437,3.875,37.21958085055384,2
438,3.8194444444444446,37.70090694375413,0
439,3.808219178082192,37.64472015636367,0
440,3.9166666666666665,37.54371811786936,1
441,4.056338028169014,37.011957858571705,1
442,4.071428571428571,37.86849026575298,1
443,4.211267605633803,37.75009339556748,0
444,4.347222222222222,37.610852491661994,0
445,4.541666666666667,37.8850140618473,1
446,3.5694444444444446,38.24969883003351,0
447,2.6164383561643834,38.06474558292289,0
448,2.4246575342465753,38.39897258108747,0
449,1.8767123287671232,38.71670403052775,0
450,1.9594594594594594,38.522447715544374,0
451,2.095890410958904,39.32606287576601,1
452,2.25,40.15450593952369,1
453,2.3513513513513513,39.473804096948626,0
454,2.527027027027027,39.79090971226017,1
455,2.64,39.69673426683463,0
456,2.8378378378378377,38.59774224834968,1
457,2.56,38.55658856241883,0
458,2.7972972972972974,39.405911678201186,1
459,2.56,39.32281875866867,0
460,2.810810810810811,39.50884682488329,1
461,3.0405405405405403,39.96515567920181,0
462,2.8219178082191783,40.36951680099,1
463,2.527027027027027,40.29227051425121,0
464,2.2162162162162162,40.67039061327259,1
465,2.0,40.319090447702884,1
466,2.0135135135135136,40.81081475636479,0
467,2.054054054054054,40.477543336442466,1
468,2.136986301369863,41.43449402300731,1
469,2.4722222222222223,41.312160322717276,2
470,2.6142857142857143,42.4906774059646,2
471,2.7142857142857144,40.94026971212365,1
472,2.8115942028985508,41.525807788938565,1
473,2.8714285714285714,41.42856626340518,0
474,3.1044776119402986,40.27665925855043,3
475,3.5,39.13136691483924,1
476,3.716417910447761,39.02981774128818,0
477,4.0,39.52654673352017,0
478,4.3283582089552235,40.00452407849593,0
479,4.088235294117647,39.871339463407956,0
480,4.176470588235294,40.31959381653727,0
481,4.25,40.759956674763224,0
482,4.202898550724638,40.57820122345042,0
483,3.842857142857143,40.40402156625123,0
484,3.757142857142857,40.81648574598907,0
485,3.657142857142857,41.23338437501915,0
486,3.3661971830985915,41.06987139090833,0
487,3.535211267605634,41.51500463516607,0
488,3.704225352112676,41.95975148830583,0
489,3.8472222222222223,41.15294432544986,1
490,4.055555555555555,41.626359940374044,0
491,4.0,42.09780853554861,0
492,1.9444444444444444,42.11979268410295,1
493,0.5068493150684932,41.987940406731546,0
494,0.17567567567567569,41.83750868166442,0
495,0.17567567567567569,42.243002756591906,0
496,0.2,42.05663429809927,0
497,0.2602739726027397,42.72679293582422,2
498,0.32432432432432434,42.48349490890265,0
499,0.3972602739726027,42.25370476865983,2
500,0.3150684931506849,42.579630722483245,0
501,0.2535211267605634,42.95328902450555,2
502,0.21428571428571427,43.05115216180572,1
503,0.16901408450704225,42.748835229681525,0
504,0.125,42.43314674599678,0
505,0.08108108108108109,41.5482944338571,0
506,0.013513513513513514,39.65824346434272,1
507,0.02702702702702703,38.41580154607332,1
508,0.05333333333333334,38.19739641494402,0
509,0.07894736842105263,38.02794394885714,0
510,0.10666666666666667,37.5220493038822,1
511,0.17333333333333334,37.897496418852214,0
512,0.28,38.291416536000476,0
513,0.2987012987012987,37.704136342902515,0
514,0.38961038961038963,38.14168071904328,0
515,0.5324675324675324,38.59475912054576,0
516,0.6962025316455697,38.06986179464965,0
517,0.8227848101265823,38.5428309117951,0
518,0.7088607594936709,39.0126273872496,0
519,0.8375,38.98034345428927,0
520,1.0625,39.43926523550207,0
521,1.3291139240506329,39.45260365893253,1
522,1.358974358974359,39.367609675379526,1
523,1.4675324675324675,39.00751829348716,2
524,1.7272727272727273,38.271577869954484,1
525,2.026315789473684,37.825768491345855,2
526,2.013157894736842,38.23993128270852,0
527,2.026315789473684,38.04052115011051,1
528,2.1066666666666665,38.00152893158555,1
529,2.1733333333333333,37.29869154212347,1
530,2.2666666666666666,37.69650936413385,0
531,2.08,36.676621272169065,1
532,2.0533333333333332,37.04447079039009,0
533,2.0675675675675675,36.1513517737326,2
534,2.0675675675675675,35.13485098838338,1
535,1.917808219178082,35.037171694993916,2
536,1.8591549295774648,33.48183731802346,3
537,1.8450704225352113,33.27546419843045,1
538,2.0,33.653200942322954,0
539,1.565217391304348,33.743660780758745,2
540,1.2058823529411764,33.18308970598265,1
541,0.8676470588235294,33.60341626411894,0
542,0.8507462686567164,34.13415097316196,1
543,0.9558823529411765,34.0727569284771,0
544,1.0869565217391304,34.012980816818995,0
545,1.0144927536231885,33.089165843086924,1
546,1.042857142857143,33.026243065915246,0
547,1.0704225352112675,32.94965542033144,0
548,1.2,32.49287958756746,1
549,1.3142857142857143,31.512489652997584,1
550,1.042857142857143,31.921519420258015,0
551,1.1884057971014492,31.316924276053253,1
552,0.8656716417910447,32.357021646643375,2
553,0.6268656716417911,32.805765161915886,0
554,0.5692307692307692,34.04740414370063,2
555,0.75,30.394361536570866,2
556,0.9682539682539683,31.284895077941872,1
557,1.1111111111111112,31.77046453421932,0
558,1.25,31.741452858926195,0
559,1.40625,32.21692768012456,0
560,1.625,32.7052424686266,0
561,1.6923076923076923,32.68269930231517,0
562,1.9384615384615385,33.175386762935034,0
563,1.9848484848484849,33.14558551279374,0
564,1.7205882352941178,32.62219315329939,0
565,1.7246376811594204,32.600853136261584,0
566,1.5285714285714285,32.57491279539541,0
567,1.3611111111111112,32.0914511970391,0
568,1.4142857142857144,31.47910044133462,3
569,1.565217391304348,31.53551588534181,1
570,1.7647058823529411,31.739313476062566,1
571,1.9558823529411764,32.26765225601531,0
572,1.25,32.80206309676494,0
573,1.318840579710145,32.875031604890445,0
574,1.463768115942029,33.43011329125913,0
575,1.6956521739130435,33.97989357304395,0
576,1.7714285714285714,34.0420182646836,0
577,1.7428571428571429,34.586323041120686,0
578,1.7,35.10796168793418,0
579,1.957142857142857,35.00630868056565,1
580,2.242857142857143,35.54128729304108,0
581,2.5285714285714285,36.083896564156795,0
582,2.76056338028169,36.12518574561106,0
583,2.9166666666666665,35.64108446795381,1
584,3.1095890410958904,35.70566290297033,0
585,3.1333333333333333,35.30859717331747,0
586,2.9078947368421053,35.40668152914971,0
587,2.8181818181818183,35.5105380242151,0
588,2.792207792207792,36.078201176359485,0
589,3.054054054054054,35.056014698642734,3
590,3.0821917808219177,35.272113557984966,1
591,2.084507042253521,35.822687226024286,2
592,2.1449275362318843,35.744431296691175,2
593,2.028985507246377,36.005033475161866,1
594,2.0579710144927534,36.49355692556979,0
595,2.072463768115942,36.953820838928166,0
596,2.347826086956522,36.84906608974648,1
597,2.4411764705882355,36.49466831839567,1
598,2.5522388059701493,36.70938625021339,1
599,2.573529411764706,36.57016750967651,0
600,2.671641791044776,36.831968037260076,1
601,2.7313432835820897,37.227867268732126,0
602,2.7761194029850746,36.7991044374122,1
603,2.764705882352941,36.67347589563799,0
604,2.8088235294117645,37.12902859697957,0
605,2.971014492753623,37.091017272128695,0
606,3.157142857142857,37.118026831706295,0
607,3.2794117647058822,37.42468650697878,2
608,2.985294117647059,38.095356704506294,0
609,3.0579710144927534,38.23189185242874,0
610,3.264705882352941,38.67337182209213,1
611,3.514705882352941,39.433993527381624,0
612,3.838235294117647,39.2631993899085,1
613,4.188405797101449,39.44057679076507,0
614,4.507246376811594,40.19796342221168,0
615,4.828571428571428,40.3475173873062,0
616,5.169014084507042,40.483120377355775,0
617,5.771428571428571,40.71075859649033,1
618,6.225352112676056,40.830537883342295,0
619,6.788732394366197,40.524180758077286,1
620,6.549295774647887,41.21125571174013,0
621,6.4714285714285715,41.404795248916436,1
622,6.028169014084507,41.49889425413997,0
623,5.742857142857143,41.66952694352957,1
624,5.309859154929577,41.74043669673389,0
625,4.902777777777778,41.81164167339788,0
626,4.763888888888889,42.45351307057527,0
627,4.657534246575342,42.488397281371405,0
628,3.808219178082192,43.10334715700404,0
629,3.095890410958904,43.68801812999299,0
630,2.8513513513513513,43.640839004692204,0
631,2.689189189189189,44.165682730628184,0
632,2.7432432432432434,44.67013209950912,0
633,2.7733333333333334,44.55877930393375,0
634,2.973684210526316,44.441847089824385,0
635,3.310810810810811,44.2834128319474,2
636,3.52,44.15129253150244,0
637,3.736842105263158,44.04702489305134,0
638,3.776315789473684,44.51499012762245,0
639,3.857142857142857,44.4035618143995,0
640,4.012987012987013,44.13589452316525,1
641,4.259740259740259,44.62717296405485,0
642,4.35064935064935,45.13916705770087,0
643,4.397435897435898,45.051976286213616,0
644,4.512820512820513,45.5691314170356,0
645,4.628205128205129,46.08932396240662,0
646,4.708860759493671,46.028392085575625,0
647,4.860759493670886,46.572259969847394,0
648,5.037974683544304,47.127076747963706,0
649,5.346153846153846,47.67398026484582,1
650,5.4743589743589745,48.27648025327739,0
651,5.8076923076923075,48.88845883298462,0
652,6.259740259740259,49.431123873668184,1
653,6.675324675324675,50.07753604731177,0
654,6.448717948717949,50.08840695796645,0
655,6.756410256410256,50.76796965034955,0
656,7.089743589743589,51.45730069507676,0
657,6.756410256410256,51.52224300397019,1
658,6.4743589743589745,52.21246244765994,0
659,6.282051282051282,52.89707058009992,0
660,6.128205128205129,52.940207333050274,1
661,5.987179487179487,53.6368183641191,0
662,6.089743589743589,54.32437428505034,0
663,6.282051282051282,54.22929198539651,1
664,6.405063291139241,54.20583307746538,0
665,6.493670886075949,54.87544305431067,0
666,6.525,54.826896062343664,0
667,6.536585365853658,54.11207907707704,0
668,6.719512195121951,54.74476294860318,0
669,6.975609756097561,55.36278518778211,0
670,6.987804878048781,55.94885136788701,0
671,7.353658536585366,56.52194243275133,0
672,7.7439024390243905,57.07811688037454,0
673,8.085365853658537,57.621150183277464,0
674,7.607142857142857,56.756656295111334,0
675,7.5476190476190474,57.266812140906644,0
676,7.333333333333333,57.76792718861312,0
677,7.0813953488372094,56.90463408851322,0
678,6.942528735632184,56.74206590026193,0
679,6.873563218390805,57.23446520201525,0
680,6.640449438202247,56.43123647624735,0
681,6.488888888888889,56.31636569791391,0
682,6.4222222222222225,56.80807511475022,0
683,5.633333333333334,55.70086797508504,2
684,4.835164835164835,53.96262017598182,2
685,4.224719101123595,55.16035664026334,2
686,3.511111111111111,55.057759688826636,0
687,2.8555555555555556,55.31389765165362,1
688,1.898876404494382,55.3074016436459,1
689,1.6206896551724137,56.085511031689286,2
690,1.5681818181818181,55.99643888163991,0
691,1.872093023255814,56.79734373864015,2
692,2.1627906976744184,57.38094598696561,0
693,2.2209302325581395,56.18275536040951,1
694,2.0689655172413794,56.11582625117239,0
695,2.0,54.96294822630962,1
696,1.9883720930232558,54.83235334872883,2
697,2.0823529411764707,54.29421220029823,2
698,2.2325581395348837,54.196465735298176,0
699,2.4069767441860463,54.72466964806257,0
700,2.627906976744186,55.03277293527524,1
701,2.8941176470588235,55.49583607242978,1
702,3.070588235294118,56.02632257951224,0
703,3.3529411764705883,56.2856454838377,1
704,3.63953488372093,56.178838990675644,0
705,3.9767441860465116,56.73607406650431,0
706,4.325581395348837,57.087722973058675,1
707,4.379310344827586,56.96807179188334,0
708,4.77906976744186,57.49750706678465,1
709,5.0588235294117645,57.186826352252545,1
710,5.22093023255814,57.04354876240679,0
711,5.559523809523809,56.62651239235673,2
712,5.476190476190476,57.131922546860864,0
713,5.6,56.9355501997512,0
714,5.776470588235294,57.405105810304626,0
715,5.5058823529411764,57.84946481432476,0
716,5.2976190476190474,56.464173502411555,2
717,5.190476190476191,56.96828091085867,0
718,4.882352941176471,56.807649907459755,0
719,4.5813953488372094,56.64411741211957,0
720,4.423529411764706,56.195566942514255,1
721,3.823529411764706,56.68577240596875,0
722,3.3294117647058825,57.16087853683043,0
723,2.8705882352941177,57.61788455280253,0
724,2.738095238095238,58.160526916913305,1
725,2.5060240963855422,58.139981172791344,1
726,2.2857142857142856,57.90824844002455,0
727,2.0588235294117645,57.679157290666,0
728,1.3647058823529412,58.13175164644075,0
729,0.8372093023255814,57.89682905590027,0
730,0.9534883720930233,58.31631245728678,0
731,0.7093023255813954,58.72339304103935,0
732,0.5176470588235295,58.14509398374156,2
733,0.29411764705882354,58.544551025771085,0
734,0.32941176470588235,56.86145310053673,2
735,0.4418604651162791,56.59465497465425,0
736,0.5348837209302325,56.984173727979524,0
737,0.6,54.74804071851093,2
738,0.6235294117647059,55.163709897926864,0
739,0.7058823529411765,55.56670362833238,0
740,0.8255813953488372,55.32878132218976,0
741,0.8505747126436781,55.09631391391277,0
742,0.9883720930232558,54.82936579272731,1
743,1.0823529411764705,54.18007757596498,2
744,1.188235294117647,51.877350557096534,2
745,1.2380952380952381,52.0512669074417,1
746,1.3253012048192772,50.853097253024714,2
747,1.3764705882352941,50.10625517974914,0
748,1.5238095238095237,49.50249835143103,1
749,1.6785714285714286,49.957735557233846,0
750,1.8313253012048192,49.109554708216,2
751,1.9879518072289157,49.544531504870974,0
752,2.1707317073170733,48.94973599584645,1
753,2.382716049382716,49.63124302027952,1
754,1.8313253012048192,48.851349259393714,0
755,1.3414634146341464,48.19586921562445,1
756,0.8170731707317073,48.6360889084344,0
757,0.4880952380952381,47.92411836392934,0
758,0.4166666666666667,48.41566394366892,0
759,0.5476190476190477,48.91565467866375,0
760,0.6941176470588235,48.35024745914991,1
761,0.7764705882352941,48.85573803532335,0
762,0.5882352941176471,49.34960713716098,0
763,0.40229885057471265,48.67100697530117,0
764,0.4318181818181818,48.561448304172295,0
765,0.48314606741573035,48.42329599382468,0
766,0.4157303370786517,48.74819399520644,1
767,0.43820224719101125,48.02564492980534,1
768,0.4943820224719101,48.409641836246195,0
769,0.5444444444444444,48.248270255083774,0
770,0.550561797752809,49.11875798161469,1
771,0.4,48.95771378999037,0
772,0.5333333333333333,49.33928033067509,0
773,0.6111111111111112,49.54987775971926,1
774,0.7888888888888889,49.94169908392513,0
775,0.8571428571428571,49.794315824314076,0
776,0.9666666666666667,49.619560839445086,1
777,1.010989010989011,49.53075837982982,0
778,1.2417582417582418,50.00506505857157,0
779,1.5274725274725274,49.57221426069017,1
780,1.8777777777777778,49.50347929127843,1
781,2.021978021978022,49.477621349068116,0
782,2.2777777777777777,49.351589839502736,1
783,2.533333333333333,49.875674958637944,0
784,2.652173913043478,49.31889397391364,0
785,2.933333333333333,49.50145858252257,2
786,3.0,50.06345175903631,0
787,3.269662921348315,49.964703184042925,1
788,3.4431818181818183,49.852975547695365,1
789,3.602272727272727,50.394196920768785,0
790,3.75,50.919048320767416,0
791,4.022988505747127,51.87834797858775,1
792,4.264367816091954,52.41683915054683,0
793,4.609195402298851,52.9518705517904,0
794,4.931818181818182,52.89286416085994,0
795,5.104651162790698,54.17208092004453,2
796,5.290697674418604,54.70929294781028,0
797,4.790697674418604,55.153674813879924,1
798,4.3604651162790695,55.69578659609756,0
799,3.8705882352941177,56.71024675500412,1
